Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.687775,0.6256650493558642,0.9349,0.7496441816177207,0.6908202649999999,0.44065,0.9349,0.43200441808397316,0.37555000000000005,1181.9765195846558,32.65290880203247,1225.0057182504431
