Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.9933,0.9892878397143424,0.9974,0.9933273578328852,0.99978104,0.9892,0.9974,0.9866331711648313,0.9866,1321.7852883338928,20.939507484436035,955.1323026516094
