Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.98555,0.9731072785735165,0.9987,0.9857375512016977,0.999609405,0.9724,0.9987,0.9714360244080935,0.9711,1331.1184000968933,21.692899465560913,921.9606642141814
