Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.9785,0.9611603700848111,0.9973,0.9788967412642324,0.9991361950000001,0.9597,0.9973,0.9576772022957941,0.957,1339.6188781261444,22.000131368637085,909.085480667246
