Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.66475,0.614346196557468,0.88515,0.7252949852507374,0.63756813,0.44435,0.88515,0.3670878308481717,0.3295,1108.4125554561615,27.88117551803589,1434.6597392970264
