Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.6614,0.6112566347280624,0.88675,0.7236707879381401,0.6511095175,0.43605,0.88675,0.36160957454016723,0.3228,1124.7303030490875,28.5997576713562,1398.613249092722
