Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.68655,0.6231597015910741,0.9439,0.7507058496043265,0.587901145,0.4292,0.9439,0.43516783825270844,0.3731,1123.616117477417,27.991880178451538,1428.9858253534696
