Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.98815,0.977782127826172,0.999,0.9882771924617896,0.999787225,0.9773,0.999,0.9765299461662,0.9763,1354.1307928562164,25.063428163528442,797.9754353438133
