Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.6487,0.604095204760238,0.86295,0.7106856084002471,0.62861657875,0.43445,0.86295,0.3291491398141604,0.2974,1121.4888923168182,28.02801775932312,1427.1433800092614
