Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.668575,0.6141063390530341,0.90725,0.7324358689728945,0.6193504449999999,0.4299,0.90725,0.3836860313789511,0.33714999999999995,1126.2291889190674,28.31290340423584,1412.7834022848988
